amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids 
104-9645714-1041852		2012-02-23T20:39:21+00:00	2012-02-24T15:33:18+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Therapy / Rehabilitation(Rehab) Band Set - Light, Medium, Heavy Bands (#1 - #3)	COMBO-1-3-RE	B0058V0KNS	Shipped	1	USD	39.99		0.0		0.0				Ft. Myers	FL	33908	US		
102-0854658-8683425		2012-02-23T20:09:53+00:00	2012-02-24T15:45:15+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy, Power Bands (#2, #3, #5)	COMBO-235-PU	B006JOZ664	Shipped	1	USD	72.95		5.49		0.0				FORT SILL	OK	73503-1755	US		
002-1518513-1853015		2012-02-23T19:46:48+00:00	2012-02-24T15:47:44+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Dallas	TX	75229	US		
104-5738549-7306649		2012-02-23T19:43:51+00:00	2012-02-24T15:35:41+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Strong (60 - 150 Lbs Resistance)	PUB-6	B0053YB2N2	Shipped	1	USD	54.95		5.49		0.0				NEW YORK	NY	10017-3225	US		
002-2541508-2622648		2012-02-23T18:51:01+00:00	2012-02-24T15:46:33+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		2.75		0.0				GAINESVILLE	FLORIDA	32608-4334	US		
002-2541508-2622648		2012-02-23T18:51:01+00:00	2012-02-24T15:46:33+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		3.24		0.0				GAINESVILLE	FLORIDA	32608-4334	US		
102-5878212-9123447		2012-02-23T18:40:41+00:00	2012-02-24T15:40:28+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				HOUSTON	TX	77042-3955	US		
102-2558379-3280244		2012-02-23T18:09:56+00:00	2012-02-24T15:42:46+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				GILBERT	ARIZONA	85297-5531	US		
103-1531442-2833800	103-1531442-2833800	2012-02-23T16:16:30+00:00	2012-02-24T00:47:08+00:00	Shipped	Amazon	Amazon.com		http://www.amazon.com	NextDay	Rubberbanditz Powerlifting Band - Medium (20 - 35 Lbs Resistance)	PLB-1	B0053YB1GK	Shipped	1	USD	13.5		3.99						Atascadero	CA	93422-5271	US		
103-1531442-2833800	103-1531442-2833800	2012-02-23T16:16:30+00:00	2012-02-24T00:47:08+00:00	Shipped	Amazon	Amazon.com		http://www.amazon.com	NextDay	Rubberbanditz Powerlifting Band - Heavy (30 - 50 Lbs Resistance)	PLB-6	B0054HELXQ	Shipped	1	USD	19.5		3.99						Atascadero	CA	93422-5271	US		
105-8597222-6553861	105-8597222-6553861	2012-02-23T14:25:01+00:00	2012-02-24T00:19:53+00:00	Shipped	Amazon	Amazon.com		http://www.amazon.com	SecondDay	Rubberbanditz Powerlifting Band - Strong (60 - 150 Lbs Resistance)	PLB-5	B0054GSIM2	Shipped	1	USD	54.95								Mauldin	SC	29662-2813	US		
002-9059233-3621819		2012-02-23T13:05:34+00:00	2012-02-23T18:09:29+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Oceanside	CA	92057	US		
104-2132466-9045014		2012-02-23T12:33:12+00:00	2012-02-23T18:04:29+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				Narragansett	Rhode Island	02882	US		
103-9253856-8741818		2012-02-23T08:35:38+00:00	2012-02-23T18:07:05+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		2.74		0.0				APO	AE	09033	US		
103-9253856-8741818		2012-02-23T08:35:38+00:00	2012-02-23T18:07:05+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		2.75		0.0				APO	AE	09033	US		
105-8540312-8903421		2012-02-23T04:58:17+00:00	2012-02-23T17:47:11+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Ankeny	IA	50023	US		
104-8513218-7827433		2012-02-23T04:24:22+00:00	2012-02-23T04:28:54+00:00	Cancelled	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW		0										Cary NC	NC	27519	US		
104-6858971-8597037		2012-02-23T04:08:50+00:00	2012-02-23T17:49:15+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				CAMBRIDGE	MA	02139-2117	US		
103-7338207-6363453	103-7338207-6363453	2012-02-23T03:15:57+00:00	2012-02-24T04:10:20+00:00	Shipped	Amazon	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Powerlifting Band - Medium (20 - 35 Lbs Resistance)	PLB-1	B0053YB1GK	Shipped	1	USD	13.5		3.09						KEARNY	NJ	07032-3706	US		
002-9566205-8627464	002-9566205-8627464	2012-02-23T03:15:21+00:00	2012-02-23T23:49:59+00:00	Shipped	Amazon	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Powerlifting Band - Heavy (30 - 50 Lbs Resistance)	PLB-6	B0054HELXQ	Shipped	1	USD	19.5		3.08					3.08	SPRINGFIELD	IL	62711-6220	US	SSOF SSS-25	
002-5669806-8063447		2012-02-23T02:59:53+00:00	2012-02-23T18:01:29+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49		0.0				SAN JUAN CAPISTRANO	CA	92675-4428	US		
104-0353264-5192245	104-0353264-5192245	2012-02-23T02:42:04+00:00	2012-02-23T21:36:24+00:00	Shipped	Amazon	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Powerlifting Band - Medium (20 - 35 Lbs Resistance)	PLB-1	B0053YB1GK	Shipped	1	USD	13.5		5.58						LEVITTOWN	PA	19057-1908	US		
105-2214684-1965846		2012-02-23T02:26:48+00:00	2012-02-23T17:48:15+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Santa Fe	TX	77510	US		
104-6186272-3475406		2012-02-23T01:02:48+00:00	2012-02-23T17:50:42+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				BROOKLINE	MA	02445-7040	US		
002-1635194-3055463		2012-02-23T00:49:59+00:00	2012-02-23T18:03:37+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				HENDERSON	NV	89052-4828	US		
102-7306676-2197060		2012-02-23T00:25:16+00:00	2012-02-23T17:58:29+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				Rockville	MD	20850	US		
103-6253129-7645009		2012-02-22T23:26:19+00:00	2012-02-23T17:52:46+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Gainesville	Florida	32608	US		
103-9530433-2876207		2012-02-22T22:56:47+00:00	2012-02-23T17:51:43+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Edinburg	TX	78539	US		
002-5249220-9161802		2012-02-22T22:13:20+00:00	2012-02-23T18:02:35+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				IRVINE	CA	92618-3616	US		
102-8411893-8080217		2012-02-22T20:32:27+00:00	2012-02-23T17:57:32+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				ARLINGTON	VA	22213-1066	US		
002-6476987-9181048		2012-02-22T19:34:12+00:00	2012-02-23T17:59:25+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Fortson	GA	31808	US		
102-3346945-8501843		2012-02-22T19:04:29+00:00	2012-02-22T19:51:00+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Houston	TX	77092	US		
002-3934310-5761814		2012-02-22T17:14:22+00:00	2012-02-22T19:52:16+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				SIMSBURY	CT	06070-1609	US		
105-8023644-7641833		2012-02-22T16:10:15+00:00	2012-02-22T16:59:43+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49		0.0				ALEDO	TEXAS	76008-4501	US		
002-4890847-4094645		2012-02-22T15:53:05+00:00	2012-02-22T17:01:03+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Padded Ankle Grips and Carabiner	ACC-3	B0054LUGI6	Shipped	1	USD	5.95		0.0		0.0				Doral	FL	33126-1112	US		
103-4789760-4114633		2012-02-22T14:17:16+00:00	2012-02-22T16:12:42+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Powerlifting Band - Power (50 - 120 Lbs Resistance)	PLB-4	B0053YB2WI	Shipped	1	USD	39.95		0.0		0.0				PIKEVILLE	NC	27863-8426	US		
002-4290849-5937839		2012-02-22T14:16:57+00:00	2012-02-22T16:16:58+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Powerlifting Band - Power (50 - 120 Lbs Resistance)	PLB-4	B0053YB2WI	Shipped	1	USD	39.95		0.0		0.0				LEWISVILLE	TX	75067-8190	US		
103-0931898-1025808		2012-02-22T12:46:22+00:00	2012-02-22T16:15:03+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				APO	AE	09320	US		
104-8936453-9168220		2012-02-22T12:08:15+00:00	2012-02-22T16:09:39+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Glenwood	New Jersey	07418-2102	US		
104-8491717-6274651		2012-02-22T08:57:47+00:00	2012-02-22T16:11:27+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Mobile Travel Gym Resistance Exercise Band Package Kit - Standard	MGPMAIN-2	B0053UCN7K	Shipped	1	USD	58.95		0.0		0.0				JACKSONVILLE	FL	32246-4806	US		
105-3171741-8752257		2012-02-22T08:51:43+00:00	2012-02-22T16:08:33+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49		0.0				APO	AE	09139	US		
105-7745870-3465041		2012-02-22T05:12:13+00:00	2012-02-22T15:44:03+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				PFLUGERVILLE	TX	78660-5482	US		
105-2899134-3832229		2012-02-22T04:36:02+00:00	2012-02-22T15:48:49+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				CHARLESTON AFB	SOUTH CAROLINA	29404-4863	US		
102-3528324-9154626		2012-02-22T04:33:18+00:00	2012-02-22T16:02:06+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				SEATTLE	WA	98126-4137	US		
002-9771863-4821811		2012-02-22T04:16:11+00:00	2012-02-22T16:04:11+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				COLORADO SPRINGS	CO	80924-7002	US		
105-1558627-5066648		2012-02-22T03:29:35+00:00	2012-02-22T15:50:02+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Lakewood	CA	90713	US		
105-4322542-4529016		2012-02-22T03:22:06+00:00	2012-02-22T15:47:45+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Washougal	WA	98671-7442	US		
105-0832195-2742661		2012-02-22T02:43:41+00:00	2012-02-22T15:51:09+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Fiskdale	MA	01518-1123	US		
104-8058929-8508239		2012-02-22T02:37:04+00:00	2012-02-22T15:52:17+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Heavy, Power Bands (#3 & #5)	COMBO-35-PU	B006429MPW	Shipped	1	USD	58.95		5.49		0.0				Forreston	IL	61030	US		
002-7093434-3352240		2012-02-22T02:35:06+00:00	2012-02-22T16:06:12+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Strong (60 - 150 Lbs Resistance)	PUB-6	B0053YB2N2	Shipped	1	USD	54.95		5.49		0.0				Columbia	SC	29206	US		
105-6887563-3398602		2012-02-22T02:33:02+00:00	2012-02-22T15:45:12+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99		0.0				Longmeadow	MA	01106	US		
103-6033897-7482657		2012-02-22T01:46:03+00:00	2012-02-22T15:57:11+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				JAMAICA PLAIN	MA	02130-2610	US		
102-2921121-4905811		2012-02-22T01:45:37+00:00	2012-02-22T16:03:11+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Clearfield	PA	16830	US		
104-4577137-6851428		2012-02-22T01:17:04+00:00	2012-02-22T15:53:39+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Strong (60 - 150 Lbs Resistance)	PUB-6	B0053YB2N2	Shipped	1	USD	54.95		5.49		0.0				WOODBRIDGE	VA	22193-4557	US		
103-4001054-7031438		2012-02-22T01:09:19+00:00	2012-02-22T15:58:16+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Eagle	CO	81631-3729	US		
103-2124043-7394625		2012-02-22T00:36:24+00:00	2012-02-22T16:00:09+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				YUCAIPA	CA	92399-6011	US		
105-6439512-9999411		2012-02-21T23:29:57+00:00	2012-02-22T15:46:12+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy, Power Bands (#2, #3, #5)	COMBO-235-PU	B006JOZ664	Shipped	1	USD	72.95		5.49		0.0				NORMAN	OKLAHOMA	73072-4735	US		
104-0239441-5965079		2012-02-21T22:53:39+00:00	2012-02-22T15:54:51+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99		0.0				Kenner	La	70065	US		
103-6307890-7813008		2012-02-21T20:35:41+00:00	2012-02-22T15:56:06+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				ASTORIA	NY	11102-3262	US		
102-4623386-7314600		2012-02-21T20:31:37+00:00	2012-02-22T16:01:05+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99		0.0				BROOKLYN	NY	11230-7255	US		
105-0840774-9294615		2012-02-21T18:22:12+00:00	2012-02-21T19:21:49+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				Cary	NC	27513-2781	US		
103-7632925-2773826		2012-02-21T18:08:19+00:00	2012-02-21T19:23:48+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99		0.0				Waco	Tx	76710	US		
105-0074237-0497039		2012-02-21T17:09:56+00:00	2012-02-21T19:22:56+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				LOS ANGELES	CALIFORNIA	90066-1532	US		
105-8242543-2013059		2012-02-21T14:59:46+00:00	2012-02-21T16:45:46+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		2.74		0.0				DPO	AE	09870-9998	US		
105-8242543-2013059		2012-02-21T14:59:46+00:00	2012-02-21T16:45:46+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		2.75		0.0				DPO	AE	09870-9998	US		
103-4740711-8985846		2012-02-21T14:07:10+00:00	2012-02-21T16:48:57+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				AUSTIN	TX	78746-2222	US		
105-2146818-6227432		2012-02-21T12:14:33+00:00	2012-02-21T16:48:06+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99		0.0				PALM BAY	FLORIDA	32907-3202	US		
105-4170839-2869838		2012-02-21T06:55:35+00:00	2012-02-21T13:46:36+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Soft Hand Grip and Carabiner	ACC-1	B0054LY17I	Shipped	1	USD	4.95		0.0		0.0				Shallotte	NC	28470	US		
105-4170839-2869838		2012-02-21T06:55:35+00:00	2012-02-21T13:46:36+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Padded Ankle Grips and Carabiner	ACC-3	B0054LUGI6	Shipped	1	USD	5.95		0.0		0.0				Shallotte	NC	28470	US		
103-0645170-7969032		2012-02-21T06:43:28+00:00	2012-02-21T15:51:15+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Heavy (30 - 50 Lbs Resistance)	PUB-3	B0053YB1TW	Shipped	1	USD	19.5		4.99		0.0				Sparks	NV	89436	US		
102-0352266-6073872		2012-02-21T03:37:53+00:00	2012-02-21T16:18:21+00:00	Shipped	Merchant	Amazon.com			Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				omaha	NE	68102	US		
103-4841825-2077045		2012-02-21T03:20:17+00:00	2012-02-21T15:36:06+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				FPO	AP	96427-1242	US		
103-8490121-7165004		2012-02-21T02:57:28+00:00	2012-02-21T02:59:44+00:00	Cancelled	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU		0										KANSAS CITY	MO	64106-2035	US		
104-8760952-2325816		2012-02-21T02:54:41+00:00	2012-02-21T14:10:11+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Soft Hand Grip and Carabiner	ACC-1	B0054LY17I	Shipped	1	USD	4.95		0.0		0.0				BUTTE	MT	59701-4801	US		
102-9673421-1505829		2012-02-21T02:09:21+00:00	2012-02-21T15:54:31+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band Set - Medium, Heavy Bands (#2 & #3)	COMBO-2-3-PU	B0058V0L6O	Shipped	1	USD	33.45		4.99		0.0				SARASOTA	FL	34238-2602	US		
103-8194593-9153859		2012-02-21T02:01:52+00:00	2012-02-21T14:47:17+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Powerlifting Band - Strong (60 - 150 Lbs Resistance)	PLB-5	B0054GSIM2	Shipped	1	USD	54.95		0.0		0.0				ALAMEDA	CA	94501	US		
102-5058304-1717854		2012-02-21T00:57:11+00:00	2012-02-21T16:03:26+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Medium (20 - 35 Lbs Resistance)	PUB-2	B0053YB1QU	Shipped	1	USD	13.5		4.99		0.0				Fremont	ca	94555	US		
002-6669037-0675417		2012-02-20T23:45:18+00:00	2012-02-21T16:26:45+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Pull Up / Crossfit Band - Power (50 - 120 Lbs Resistance)	PUB-5	B0053YB29Q	Shipped	1	USD	39.95		5.49		0.0				ENID	OK	73703-8557	US		
002-8125702-0309036		2012-02-20T23:43:47+00:00	2012-02-21T16:23:02+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Powerlifting Band - Medium (20 - 35 Lbs Resistance)	PLB-1	B0053YB1GK	Shipped	1	USD	13.5		0.0		0.0				coronado	CA	92118	US		
103-2899242-5764215		2012-02-20T23:31:09+00:00	2012-02-22T15:59:08+00:00	Shipped	Merchant	Amazon.com		http://www.amazon.com	Standard	Rubberbanditz Door Anchor Strap	ACC-4	B0054LUGQ8	Shipped	1	USD	1.95		0.0		0.0				Greenfield	IN	46140-8635	US		
